schema_version,sentence_id,word_id,difficulty,base_en,base_audio_ms,zh_sentence,ja_sentence,es_sentence,fr_sentence,en_sentence,zh_tr,ja_tr
1,sent_1388,w_138,C2,your society,1334,我的社会,社会です,sociedad muy bien,société très bien,your society,shèhuì bùcuò,anata no shakai
1,sent_1389,w_139,C2,my culture,1497,文化不错,文化は新しい,nuevo cultura,grand culture,my culture,wénhuà hěn měi,bunka wa atarashii
1,sent_1390,w_140,C2,experience here now,1812,小经验,経験は大きい,experiencia muy bien,expérience est bon,experience here now,dà jīngyàn,keiken ga arimasu
1,sent_1391,w_141,C2,significant is good,1436,重要的很好,重要なは新しい,tu significativo,vieux significatif,significant is good,zhòngyào de zài zhèlǐ,juuyou na wa furui
1,sent_1392,w_142,C2,small analyze,1754,大分析,分析するは古い,mi analizar,nouveau analyser,small analyze,fēnxī zài zhèlǐ,bunseki suru wa furui
1,sent_1393,w_143,C2,big complex,1891,你的复杂,複雑があります,pequeño complejo,nouveau complexe,big complex,wǒ xǐhuān fùzá,fukuzatsu wa furui
1,sent_1394,w_144,C2,influence is good,1835,影响不错,影響するがあります,gran influir,influencer ici maintenant,influence is good,xīn yǐngxiǎng,anata no eikyou suru
1,sent_1395,w_145,C2,your demonstrate,1908,我的证明,実証するは小さい,gran demostrar,j'aime démontrer,your demonstrate,zhèngmíng hěn hǎo,jisshou suru wa atarashii
1,sent_1396,w_146,C2,phenomenon very nice,907,大现象,現象は小さい,nuevo fenómeno,phénomène est bon,phenomenon very nice,nǐ de xiànxiàng,genshou wo taberu
1,sent_1397,w_147,C2,small comprehensive,1461,全面的很好,包括的があります,comprensivo es bueno,compréhensif est bon,small comprehensive,wǒ de quánmiàn de,houkatsuteki wa furui
1,sent_1398,w_148,C2,old fundamental,993,你的基本的,基本的は古い,tu fundamental,mon fondamental,old fundamental,nǐ de jīběn de,watashi no kihonteki
1,sent_1399,w_149,C2,your constitute,1343,新构成,構成するがあります,viejo constituir,constituer très bien,your constitute,wǒ xǐhuān gòuchéng,kousei suru desu
1,sent_1400,w_150,C2,I like paradigm,1769,你的范式,パラダイムは新しい,viejo paradigma,mon paradigme,I like paradigm,nǐ de fànshì,watashi no paradaimu
1,sent_1401,w_151,C2,small eat,1969,我喜欢吃,食べるは古い,viejo comer,j'aime manger,small eat,chī hěn měi,taberu ga arimasu
1,sent_1402,w_152,C2,my water,1605,水不错,水です,pequeño agua,eau est bon,my water,shuǐ hěn hǎo,mizu wa chiisai
1,sent_1403,w_153,C2,small house,1715,我的房子,家です,mi casa,petit maison,small house,xīn fángzi,ie wa chiisai
1,sent_1404,w_154,C2,small big,1982,我的大,あなたの大きい,pequeño grande,j'aime grand,small big,dà hěn měi,ookii ga arimasu
1,sent_1405,w_155,C2,small happy,1221,我喜欢高兴,嬉しいを食べる,pequeño feliz,votre heureux,small happy,gāoxìng bùcuò,ureshii wa chiisai
1,sent_1406,w_156,C2,old book,1802,书很美,本があります,viejo libro,petit livre,old book,xīn shū,hon ga arimasu
1,sent_1407,w_157,C2,study is good,1189,学习很美,勉強するは新しい,gran estudiar,étudier ici maintenant,study is good,xuéxí hěn hǎo,benkyou suru desu
1,sent_1408,w_158,C2,beautiful very nice,1804,大美丽,美しいです,pequeño hermoso,grand beau,beautiful very nice,nǐ de měilì,utsukushii ga arimasu
1,sent_1409,w_159,C2,important is good,842,我喜欢重要,重要があります,tu importante,important très bien,important is good,zhòngyào hěn měi,juuyou wa chiisai
1,sent_1410,w_160,C2,I like understand,1671,我喜欢理解,理解するは小さい,entender aquí ahora,votre comprendre,I like understand,xiǎo lǐjiě,rikai suru ga arimasu
1,sent_1411,w_161,C2,my environment,1667,环境很美,環境は新しい,medio ambiente aquí ahora,vieux environnement,my environment,xīn huánjìng,kankyou ga ii
1,sent_1412,w_162,C2,big develop,965,我的发展,発展するがいい,desarrollar muy bien,développer est bon,big develop,fāzhǎn zài zhèlǐ,hatten suru wa furui
1,sent_1413,w_163,C2,small society,1197,社会很好,あなたの社会,sociedad muy bien,mon société,small society,dà shèhuì,shakai wo taberu
1,sent_1414,w_164,C2,culture is good,1985,你的文化,文化は古い,viejo cultura,grand culture,culture is good,wénhuà hěn měi,bunka ga ii
1,sent_1415,w_165,C2,my experience,1288,经验不错,経験です,experiencia aquí ahora,expérience est bon,my experience,jīngyàn zài zhèlǐ,keiken wa atarashii
1,sent_1416,w_166,C2,small significant,897,新重要的,重要ながいい,viejo significativo,significatif est bon,small significant,zhòngyào de hěn měi,anata no juuyou na
1,sent_1417,w_167,C2,analyze is good,1472,分析在这里,分析するは新しい,nuevo analizar,petit analyser,analyze is good,wǒ xǐhuān fēnxī,bunseki suru wa ōkii
1,sent_1418,w_168,C2,big complex,1490,复杂很好,複雑は小さい,viejo complejo,complexe est bon,big complex,dà fùzá,fukuzatsu wo taberu
1,sent_1419,w_169,C2,big influence,1711,我的影响,あなたの影響する,me gusta influir,influencer très bien,big influence,nǐ de yǐngxiǎng,eikyou suru wo taberu
1,sent_1420,w_170,C2,old demonstrate,1776,你的证明,実証するがいい,pequeño demostrar,grand démontrer,old demonstrate,zhèngmíng zài zhèlǐ,watashi no jisshou suru
1,sent_1421,w_171,C2,my phenomenon,1457,大现象,現象がいい,gran fenómeno,grand phénomène,my phenomenon,xiǎo xiànxiàng,genshou ga arimasu
1,sent_1422,w_172,C2,new comprehensive,807,全面的很美,あなたの包括的,viejo comprensivo,j'aime compréhensif,new comprehensive,nǐ de quánmiàn de,houkatsuteki wa chiisai
1,sent_1423,w_173,C2,your fundamental,1099,基本的很美,基本的があります,fundamental muy bien,vieux fondamental,your fundamental,xiǎo jīběn de,kihonteki wo taberu
1,sent_1424,w_174,C2,constitute very nice,1661,小构成,構成するは大きい,nuevo constituir,mon constituer,constitute very nice,wǒ xǐhuān gòuchéng,kousei suru wa furui
1,sent_1425,w_175,C2,small paradigm,1534,范式很美,私のパラダイム,nuevo paradigma,petit paradigme,small paradigm,dà fànshì,paradaimu ga arimasu
1,sent_1426,w_176,C2,your eat,925,大吃,食べるは新しい,nuevo comer,nouveau manger,your eat,chī zài zhèlǐ,taberu wa ōkii
1,sent_1427,w_177,C2,new water,1642,我的水,水は小さい,nuevo agua,mon eau,new water,wǒ xǐhuān shuǐ,mizu ga ii
1,sent_1428,w_178,C2,my house,1711,房子很好,私の家,casa es bueno,maison ici maintenant,my house,wǒ xǐhuān fángzi,ie wa atarashii
1,sent_1429,w_179,C2,my big,1539,大很好,大きいは大きい,gran grande,votre grand,my big,wǒ de dà,ookii wa chiisai
1,sent_1430,w_180,C2,my happy,1534,小高兴,嬉しいがあります,feliz aquí ahora,heureux est bon,my happy,nǐ de gāoxìng,ureshii ga arimasu
1,sent_1431,w_181,C2,new book,1750,书不错,本です,me gusta libro,livre ici maintenant,new book,shū hěn hǎo,anata no hon
1,sent_1432,w_182,C2,small study,1153,你的学习,勉強するは古い,me gusta estudiar,nouveau étudier,small study,wǒ xǐhuān xuéxí,anata no benkyou suru
1,sent_1433,w_183,C2,beautiful is good,1599,大美丽,美しいは新しい,mi hermoso,nouveau beau,beautiful is good,měilì hěn měi,utsukushii wa atarashii
1,sent_1434,w_184,C2,important here now,806,重要在这里,重要は大きい,me gusta importante,important est bon,important here now,zhòngyào hěn měi,juuyou wa chiisai
1,sent_1435,w_185,C2,understand very nice,801,理解很好,理解するは古い,mi entender,j'aime comprendre,understand very nice,lǐjiě hěn měi,rikai suru wa chiisai
1,sent_1436,w_186,C2,small environment,1311,环境不错,環境は小さい,medio ambiente aquí ahora,mon environnement,small environment,wǒ de huánjìng,kankyou wa ōkii
1,sent_1437,w_187,C2,big develop,1458,新发展,発展するは大きい,viejo desarrollar,grand développer,big develop,wǒ xǐhuān fāzhǎn,hatten suru ga arimasu
1,sent_1438,w_188,C2,big society,1620,社会很好,社会です,tu sociedad,grand société,big society,shèhuì hěn hǎo,watashi no shakai
1,sent_1439,w_189,C2,small culture,1936,文化很美,文化があります,me gusta cultura,petit culture,small culture,wǒ de wénhuà,bunka wa atarashii
1,sent_1440,w_190,C2,experience here now,1030,新经验,経験は古い,mi experiencia,votre expérience,experience here now,jīngyàn hěn měi,keiken desu
1,sent_1441,w_191,C2,your significant,1490,我喜欢重要的,重要なは新しい,significativo aquí ahora,petit significatif,your significant,zhòngyào de hěn hǎo,juuyou na wa ōkii
1,sent_1442,w_192,C2,small analyze,1264,分析很美,分析するがあります,tu analizar,analyser est bon,small analyze,fēnxī bùcuò,bunseki suru wa chiisai
1,sent_1443,w_193,C2,complex very nice,1630,新复杂,私の複雑,tu complejo,nouveau complexe,complex very nice,wǒ de fùzá,fukuzatsu desu
1,sent_1444,w_194,C2,big influence,1485,我喜欢影响,影響するは新しい,gran influir,mon influencer,big influence,yǐngxiǎng hěn měi,watashi no eikyou suru
1,sent_1445,w_195,C2,big demonstrate,1620,新证明,実証するを食べる,demostrar es bueno,démontrer très bien,big demonstrate,wǒ de zhèngmíng,jisshou suru wa chiisai
1,sent_1446,w_196,C2,my phenomenon,850,我的现象,現象がいい,me gusta fenómeno,nouveau phénomène,my phenomenon,xiànxiàng bùcuò,genshou desu
1,sent_1447,w_197,C2,your comprehensive,1544,我喜欢全面的,包括的は新しい,pequeño comprensivo,compréhensif très bien,your comprehensive,quánmiàn de zài zhèlǐ,anata no houkatsuteki
1,sent_1448,w_198,C2,fundamental very nice,1472,新基本的,基本的がいい,fundamental es bueno,mon fondamental,fundamental very nice,jīběn de zài zhèlǐ,kihonteki wa atarashii
1,sent_1449,w_199,C2,constitute here now,841,新构成,あなたの構成する,pequeño constituir,j'aime constituer,constitute here now,gòuchéng zài zhèlǐ,kousei suru wo taberu
1,sent_1450,w_200,C2,my paradigm,1423,范式不错,パラダイムがあります,tu paradigma,paradigme très bien,my paradigm,wǒ xǐhuān fànshì,paradaimu ga ii
1,sent_1451,w_201,C2,my eat,910,新吃,食べるは新しい,comer es bueno,mon manger,my eat,chī bùcuò,anata no taberu
1,sent_1452,w_202,C2,my water,1012,水不错,私の水,gran agua,mon eau,my water,shuǐ bùcuò,mizu ga ii
1,sent_1453,w_203,C2,house here now,1765,你的房子,あなたの家,pequeño casa,maison très bien,house here now,wǒ xǐhuān fángzi,ie wo taberu
1,sent_1454,w_204,C2,small big,1696,你的大,大きいです,pequeño grande,grand ici maintenant,small big,wǒ xǐhuān dà,ookii wo taberu
1,sent_1455,w_205,C2,happy very nice,1619,我喜欢高兴,嬉しいがあります,tu feliz,nouveau heureux,happy very nice,gāoxìng bùcuò,ureshii wa atarashii
1,sent_1456,w_206,C2,small book,877,书不错,本がいい,libro es bueno,livre ici maintenant,small book,shū hěn měi,hon wo taberu
1,sent_1457,w_207,C2,new study,929,大学习,勉強するを食べる,pequeño estudiar,petit étudier,new study,nǐ de xuéxí,benkyou suru ga arimasu
1,sent_1458,w_208,C2,beautiful here now,1091,我喜欢美丽,美しいがあります,viejo hermoso,nouveau beau,beautiful here now,xiǎo měilì,utsukushii ga ii
1,sent_1459,w_209,C2,my important,1917,重要很好,あなたの重要,nuevo importante,petit important,my important,wǒ xǐhuān zhòngyào,watashi no juuyou
1,sent_1460,w_210,C2,understand very nice,1681,新理解,理解するです,entender muy bien,mon comprendre,understand very nice,lǐjiě bùcuò,watashi no rikai suru
1,sent_1461,w_211,C2,I like environment,1539,我的环境,あなたの環境,gran medio ambiente,environnement très bien,I like environment,huánjìng hěn hǎo,kankyou desu
1,sent_1462,w_212,C2,my develop,976,发展在这里,発展するです,gran desarrollar,nouveau développer,my develop,xiǎo fāzhǎn,hatten suru wa ōkii
1,sent_1463,w_213,C2,society here now,1067,我喜欢社会,社会は小さい,viejo sociedad,société ici maintenant,society here now,shèhuì bùcuò,shakai desu
1,sent_1464,w_214,C2,your culture,1591,小文化,文化です,viejo cultura,j'aime culture,your culture,xiǎo wénhuà,bunka ga ii
1,sent_1465,w_215,C2,experience here now,1022,经验很美,経験を食べる,gran experiencia,mon expérience,experience here now,jīngyàn bùcuò,keiken wo taberu
1,sent_1466,w_216,C2,your significant,1136,新重要的,重要ながいい,viejo significativo,grand significatif,your significant,wǒ xǐhuān zhòngyào de,anata no juuyou na
1,sent_1467,w_217,C2,new analyze,1067,我喜欢分析,分析するです,analizar aquí ahora,analyser très bien,new analyze,nǐ de fēnxī,bunseki suru wa atarashii
1,sent_1468,w_218,C2,my complex,1471,复杂不错,複雑は小さい,mi complejo,petit complexe,my complex,xīn fùzá,fukuzatsu wa ōkii
1,sent_1469,w_219,C2,small influence,1607,影响很美,影響するは新しい,nuevo influir,influencer très bien,small influence,dà yǐngxiǎng,eikyou suru desu
1,sent_1470,w_220,C2,your demonstrate,1482,证明在这里,私の実証する,mi demostrar,démontrer est bon,your demonstrate,xīn zhèngmíng,jisshou suru wa furui
1,sent_1471,w_221,C2,small phenomenon,1476,大现象,現象です,nuevo fenómeno,mon phénomène,small phenomenon,xīn xiànxiàng,genshou wo taberu
1,sent_1472,w_222,C2,old comprehensive,1570,大全面的,包括的は小さい,mi comprensivo,compréhensif est bon,old comprehensive,wǒ de quánmiàn de,houkatsuteki wo taberu
1,sent_1473,w_223,C2,I like fundamental,1559,我喜欢基本的,基本的は小さい,fundamental es bueno,nouveau fondamental,I like fundamental,jīběn de zài zhèlǐ,kihonteki ga arimasu
1,sent_1474,w_224,C2,your constitute,1780,我的构成,構成するは新しい,gran constituir,votre constituer,your constitute,gòuchéng bùcuò,kousei suru wo taberu
1,sent_1475,w_225,C2,small paradigm,1363,范式很好,パラダイムです,paradigma aquí ahora,paradigme est bon,small paradigm,dà fànshì,paradaimu wa atarashii
1,sent_1476,w_226,C2,old eat,1597,我的吃,食べるがいい,me gusta comer,petit manger,old eat,dà chī,watashi no taberu
1,sent_1477,w_227,C2,new water,1494,水不错,水がいい,viejo agua,eau très bien,new water,shuǐ hěn měi,watashi no mizu
1,sent_1478,w_228,C2,old house,1057,新房子,家です,mi casa,maison très bien,old house,fángzi bùcuò,ie wo taberu
1,sent_1479,w_229,C2,big big,1176,我喜欢大,大きいです,viejo grande,grand très bien,big big,dà bùcuò,ookii wa ōkii
1,sent_1480,w_230,C2,small happy,1147,大高兴,嬉しいを食べる,feliz es bueno,mon heureux,small happy,gāoxìng bùcuò,ureshii wa chiisai
1,sent_1481,w_231,C2,small book,973,新书,本です,gran libro,j'aime livre,small book,wǒ xǐhuān shū,hon wo taberu
1,sent_1482,w_232,C2,small study,1733,我喜欢学习,勉強するを食べる,me gusta estudiar,votre étudier,small study,xīn xuéxí,benkyou suru desu
1,sent_1483,w_233,C2,my beautiful,926,美丽不错,美しいは大きい,gran hermoso,mon beau,my beautiful,měilì hěn měi,utsukushii wa furui
1,sent_1484,w_234,C2,important is good,1485,小重要,重要がいい,mi importante,grand important,important is good,wǒ de zhòngyào,anata no juuyou
1,sent_1485,w_235,C2,your understand,1407,小理解,理解するは小さい,entender es bueno,votre comprendre,your understand,lǐjiě hěn hǎo,rikai suru wa atarashii
1,sent_1486,w_236,C2,environment here now,1325,我喜欢环境,環境がいい,mi medio ambiente,mon environnement,environment here now,huánjìng zài zhèlǐ,kankyou wo taberu
1,sent_1487,w_237,C2,small develop,1052,发展在这里,あなたの発展する,nuevo desarrollar,vieux développer,small develop,nǐ de fāzhǎn,hatten suru wa atarashii
1,sent_1488,w_238,C2,society here now,1402,我喜欢社会,私の社会,me gusta sociedad,société très bien,society here now,wǒ de shèhuì,shakai wo taberu
1,sent_1489,w_239,C2,culture here now,1455,文化在这里,文化は小さい,cultura es bueno,vieux culture,culture here now,wénhuà hěn hǎo,bunka wa chiisai
1,sent_1490,w_240,C2,I like experience,882,新经验,あなたの経験,viejo experiencia,nouveau expérience,I like experience,wǒ xǐhuān jīngyàn,keiken desu
